bioID,year,stint_y,total_award_score,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,won_team,lost_team,GP_x,homeW,homeL,awayW,awayL,confW,confL,W,L,coachID,stint_x,won_coach,lost_coach,post_wins,post_losses,GP_y,GS,PostGP,PostGS,weighted_score,post_weighted_score,playoff_next_year
jacobam01w,5,0,0.0,MIN,MIN,WE,3,1,L,,,18,16,34,11,6,7,10,12,10,0.0,2.0,mcconsu01w,0,18,16,0,2,32,0,2,0,165.14999999999998,11.850000000000001,1.0
lassiam01w,5,0,0.0,MIN,MIN,WE,3,1,L,,,18,16,34,11,6,7,10,12,10,0.0,2.0,mcconsu01w,0,18,16,0,2,33,12,2,0,239.94999999999996,14.350000000000001,1.0
lovelst01w,5,0,0.0,MIN,MIN,WE,3,1,L,,,18,16,34,11,6,7,10,12,10,0.0,2.0,mcconsu01w,0,18,16,0,2,34,0,2,0,172.20000000000002,8.500000000000002,1.0
ohldeni01w,5,0,0.0,MIN,MIN,WE,3,1,L,,,18,16,34,11,6,7,10,12,10,0.0,2.0,mcconsu01w,0,18,16,0,2,34,34,2,2,524.4,35.50000000000001,1.0
slauggw01w,5,0,0.0,MIN,MIN,WE,3,1,L,,,18,16,34,11,6,7,10,12,10,0.0,2.0,mcconsu01w,0,18,16,0,2,3,0,0,0,3.5500000000000003,0.0,1.0
smithka01w,5,0,0.0,MIN,MIN,WE,3,1,L,,,18,16,34,11,6,7,10,12,10,0.0,2.0,mcconsu01w,0,18,16,0,2,23,23,0,0,481.65000000000003,0.0,1.0
vangomi01w,5,0,0.0,MIN,MIN,WE,3,1,L,,,18,16,34,11,6,7,10,12,10,0.0,2.0,mcconsu01w,0,18,16,0,2,8,0,0,0,29.25,0.0,0.0
abrossv01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,31,31,0,0,393.40000000000015,0.0,0.0
batteja01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,8,0,0,0,11.350000000000001,0.0,0.0
harrokr01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,34,34,0,0,314.3000000000001,0.0,0.0
haydeva01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,31,25,0,0,331.7,0.0,0.0
jacobam01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,33,0,0,0,195.85,0.0,0.0
jonesch01w,6,2,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,10,9,0,0,128.45000000000002,0.0,0.0
kingbsu01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,3,0,0,0,6.85,0.0,0.0
lassiam01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,31,3,0,0,172.85000000000005,0.0,0.0
lewisty01w,6,2,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,11,0,0,0,37.300000000000004,0.0,0.0
lovelst01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,34,2,0,0,296.20000000000005,0.0,0.0
mannkr01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,24,0,0,0,93.04999999999998,0.0,0.0
martinu01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,1,0,0,0,0.6,0.0,0.0
ohldeni01w,6,0,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,34,34,0,0,508.6000000000001,0.0,0.0
smithka01w,6,1,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,23,23,0,0,384.6000000000001,0.0,0.0
thomast01w,6,2,0.0,MIN,MIN,WE,6,0,,,,14,20,34,11,6,3,14,9,13,,,mcconsu01w,0,14,20,0,0,1,0,0,0,1.2000000000000002,0.0,0.0
abrossv01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,34,2,0,0,350.7,0.0,0.0
augusse01w,7,0,10.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,34,34,0,0,724.75,0.0,0.0
duffyme01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,31,0,0,0,164.95000000000005,0.0,0.0
haydeva01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,33,3,0,0,242.4,0.0,0.0
jacobam01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,34,34,0,0,395.7,0.0,0.0
jonesch01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,6,0,0,0,20.65,0.0,0.0
lewisty01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,19,0,0,0,82.25000000000003,0.0,0.0
mannkr01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,33,33,0,0,392.04999999999995,0.0,0.0
ohldeni01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,34,34,0,0,438.49999999999994,0.0,0.0
thorbsh01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,22,0,0,0,48.150000000000006,0.0,0.0
williad01w,7,0,0.0,MIN,MIN,WE,7,0,,,,10,24,34,8,9,2,15,6,14,,,jenkica99w,2,1,10,0,0,32,0,0,0,242.35000000000002,0.0,0.0
abrossv01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,34,29,0,0,447.0,0.0,0.0
augusse01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,34,34,0,0,736.9000000000001,0.0,0.0
brownki01w,8,1,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,3,0,0,0,16.299999999999997,0.0,0.0
duffyme01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,5,0,0,0,18.65,0.0,0.0
hardili01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,20,20,0,0,309.3,0.0,0.0
jacobam01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,29,0,0,0,140.45,0.0,0.0
mannkr01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,34,17,0,0,399.05,0.0,0.0
moorena01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,19,0,0,0,37.650000000000006,0.0,0.0
murphsh01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,32,0,0,0,236.55000000000004,0.0,0.0
ohldeni01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,34,34,0,0,496.8999999999999,0.0,0.0
quinnno01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,34,19,0,0,253.45,0.0,0.0
stansti01w,8,0,0.0,MIN,MIN,WE,6,0,,,,10,24,34,7,10,3,14,8,14,,,zierddo99w,0,10,24,0,0,30,14,0,0,207.10000000000002,0.0,0.0
anosini01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,34,34,0,0,484.59999999999997,0.0,0.0
augusse01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,31,31,0,0,620.05,0.0,0.0
deforan01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,34,34,0,0,407.4,0.0,0.0
hardili01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,24,11,0,0,249.09999999999997,0.0,0.0
haydeva01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,30,0,0,0,191.60000000000002,0.0,0.0
houstch01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,33,0,0,0,329.6500000000001,0.0,0.0
moorena01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,16,0,0,0,66.0,0.0,0.0
murphsh01w,9,1,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,2,0,0,0,2.95,0.0,0.0
ohldeni01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,34,34,0,0,274.8500000000001,0.0,0.0
quinnno01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,32,25,0,0,212.79999999999998,0.0,0.0
rasmukr01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,31,0,0,0,163.20000000000002,0.0,0.0
smithcr01w,9,1,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,1,0,0,0,0.0,0.0,0.0
thomala01w,9,2,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,13,0,0,0,61.949999999999996,0.0,0.0
wiggica01w,9,0,6.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,30,1,0,0,539.4,0.0,0.0
zollsh01w,9,0,0.0,MIN,MIN,WE,7,0,,,,16,18,34,9,8,7,10,8,12,,,zierddo99w,0,16,18,0,0,6,0,0,0,14.399999999999995,0.0,0.0
anosini01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,30,29,0,0,522.75,0.0,0.0
augusse01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,6,6,0,0,120.3,0.0,0.0
hodgero01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,33,27,0,0,450.04999999999995,0.0,0.0
holliqu01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,34,1,0,0,223.75000000000006,0.0,0.0
houstch01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,34,33,0,0,503.24999999999994,0.0,0.0
humphta01w,10,2,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,19,4,0,0,190.75,0.0,0.0
mccanra01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,34,1,0,0,217.7,0.0,0.0
milleke01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,34,25,0,0,268.29999999999995,0.0,0.0
montaan01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,16,1,0,0,68.0,0.0,0.0
montgre01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,34,9,0,0,387.5999999999999,0.0,0.0
pringla01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,17,0,0,0,69.7,0.0,0.0
thomach01w,10,0,0.0,MIN,MIN,WE,5,0,,,,14,20,34,9,8,5,12,7,13,,,gilloje01w,0,14,20,0,0,11,0,0,0,23.700000000000003,0.0,0.0
bibbyje01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,17,0,3,0,30.349999999999998,3.6000000000000005,1.0
ferrama01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,23,4,3,0,66.95,7.850000000000001,1.0
firsool01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,9,0,3,0,13.350000000000003,4.75,1.0
francde01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,1,0,2,0,0.45,1.3,1.0
hammobe01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,32,16,7,7,426.25,89.90000000000002,1.0
johnsvi01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,31,31,7,7,491.84999999999997,108.50000000000001,1.0
lacyve01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,2,2,0,0,8.200000000000001,0.0,1.0
mahonsh01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,15,3,0,0,58.49999999999999,0.0,1.0
phillta01w,1,0,5.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,31,30,7,7,526.0500000000002,128.45000000000002,1.0
robincr01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,27,14,7,0,338.3500000000001,67.45,1.0
weathte01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,32,32,7,7,427.6000000000001,87.8,1.0
whitmta01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,32,16,7,7,341.15,98.25,1.0
wickssu01w,1,0,0.0,NYL,NYL,EA,1,1,W,W,L,20,12,32,12,4,8,8,14,7,4.0,3.0,adubari99w,0,20,12,4,3,32,12,7,0,288.79999999999995,52.99999999999999,1.0
amachma01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,2,0,0,0,1.9499999999999997,0.0,1.0
coopeca01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,4,0,3,0,30.000000000000004,2.1500000000000004,1.0
daleygr01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,15,0,1,0,34.7,-0.09999999999999998,1.0
fordst01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,1,0,0,0,1.9000000000000001,0.0,1.0
hammobe01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,32,0,6,0,322.5000000000001,20.900000000000006,1.0
johnsvi01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,32,32,6,6,460.95,114.05,1.0
lazicka01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,8,0,2,0,21.899999999999995,0.35000000000000003,1.0
lobore01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,16,0,0,0,31.449999999999996,0.0,1.0
nagyan01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,23,0,4,0,69.75000000000001,12.2,1.0
phillta01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,32,32,6,6,572.95,98.3,1.0
radunha01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,4,0,0,0,5.449999999999999,0.0,1.0
robincr01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,32,32,6,6,479.1,96.75,1.0
weathte01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,32,32,6,6,404.65,70.25000000000001,1.0
whitmta01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,32,29,6,6,318.7500000000001,63.55,1.0
wickssu01w,2,0,0.0,NYL,NYL,EA,2,1,W,L,,21,11,32,13,3,8,8,13,8,3.0,3.0,adubari99w,0,21,11,3,3,30,3,6,0,273.24999999999994,48.10000000000001,1.0
coopeca01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,23,1,3,0,47.349999999999994,5.549999999999999,1.0
frohlli01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,16,0,3,0,22.300000000000004,6.250000000000001,1.0
hammobe01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,32,1,8,0,330.75000000000006,95.55000000000003,1.0
hledeko01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,16,0,2,0,46.75,5.500000000000002,1.0
johnsvi01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,31,31,8,8,479.65,124.4,1.0
ngoyibe01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,7,0,3,0,7.800000000000001,7.7,1.0
phillta01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,32,31,8,8,536.6999999999999,133.89999999999998,1.0
robincr01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,32,32,8,8,525.8500000000001,111.04999999999998,1.0
weathte01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,32,32,8,8,324.3,102.25,1.0
whitmta01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,32,32,8,8,502.1,144.39999999999995,1.0
wickssu01w,3,0,0.0,NYL,NYL,EA,1,1,W,W,L,18,14,32,10,6,8,8,11,10,4.0,4.0,adubari99w,0,18,14,4,4,30,0,8,0,163.05,37.55000000000002,0.0
baranel01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,33,7,0,0,422.04999999999995,0.0,0.0
donapbe01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,1,0,0,0,0.4,0.0,0.0
frohlli01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,26,0,0,0,110.69999999999999,0.0,0.0
hammobe01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,11,2,0,0,163.95000000000002,0.0,0.0
johnsvi01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,32,32,0,0,523.85,0.0,0.0
phillta01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,33,32,0,0,525.8999999999999,0.0,0.0
robincr01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,33,33,0,0,521.95,0.0,0.0
sharpkb01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,30,0,0,0,157.45000000000002,0.0,0.0
thorner01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,23,0,0,0,74.14999999999999,0.0,0.0
weathte01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,34,34,0,0,282.25000000000006,0.0,0.0
whitmta01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,33,29,0,0,371.90000000000003,0.0,0.0
yamasli01w,4,0,0.0,NYL,NYL,EA,6,0,,,,16,18,34,11,6,5,12,11,13,,,adubari99w,0,16,18,0,0,24,1,0,0,47.900000000000006,0.0,1.0
baranel01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,34,33,5,5,553.6,71.8,1.0
chrissh01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,33,4,5,0,269.29999999999995,37.85000000000001,1.0
donapbe01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,26,16,5,5,204.1,37.0,1.0
frettla01w,5,2,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,16,2,5,0,131.89999999999998,55.44999999999999,1.0
hammobe01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,34,34,5,5,587.95,76.80000000000001,1.0
johnsvi01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,34,34,5,5,481.4999999999999,70.05000000000001,1.0
phillta01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,13,13,0,0,139.79999999999995,0.0,1.0
robincr01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,28,27,5,5,444.2,92.60000000000001,1.0
sharpkb01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,30,0,5,0,78.75,8.799999999999999,1.0
thorner01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,17,1,2,0,60.2,2.5,1.0
wautean01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,13,4,0,0,120.85,0.0,1.0
whitede01w,5,0,0.0,NYL,NYL,EA,2,1,W,L,,18,16,34,11,6,7,10,10,10,2.0,3.0,adubari99w,1,7,9,0,0,31,2,5,0,161.04999999999993,9.600000000000003,1.0
baranel01w,6,0,0.0,NYL,NYL,EA,3,1,L,,,18,16,34,10,7,8,9,9,11,0.0,2.0,coylepa99w,0,18,16,0,2,33,33,2,2,460.70000000000005,21.849999999999998,1.0
carteam01w,6,0,0.0,NYL,NYL,EA,3,1,L,,,18,16,34,10,7,8,9,9,11,0.0,2.0,coylepa99w,0,18,16,0,2,3,0,0,0,3.25,0.0,1.0
chrissh01w,6,0,0.0,NYL,NYL,EA,3,1,L,,,18,16,34,10,7,8,9,9,11,0.0,2.0,coylepa99w,0,18,16,0,2,34,9,2,1,407.4000000000001,18.800000000000004,1.0
frettla01w,6,0,0.0,NYL,NYL,EA,3,1,L,,,18,16,34,10,7,8,9,9,11,0.0,2.0,coylepa99w,0,18,16,0,2,33,1,2,1,147.20000000000002,20.2,1.0
hammobe01w,6,0,0.0,NYL,NYL,EA,3,1,L,,,18,16,34,10,7,8,9,9,11,0.0,2.0,coylepa99w,0,18,16,0,2,34,34,2,2,613.1000000000001,30.050000000000004,1.0
johnsvi01w,6,0,0.0,NYL,NYL,EA,3,1,L,,,18,16,34,10,7,8,9,9,11,0.0,2.0,coylepa99w,0,18,16,0,2,34,34,2,2,481.6500000000001,33.80000000000001,1.0
kraayca01w,6,0,0.0,NYL,NYL,EA,3,1,L,,,18,16,34,10,7,8,9,9,11,0.0,2.0,coylepa99w,0,18,16,0,2,17,0,2,0,94.04999999999998,15.0,1.0
lawsoed01w,6,1,0.0,NYL,NYL,EA,3,1,L,,,18,16,34,10,7,8,9,9,11,0.0,2.0,coylepa99w,0,18,16,0,2,2,0,0,0,5.1000000000000005,0.0,1.0
